1, 2.4539E-4, 2.4539E-4, Infinity, Infinity
432001, 0.065946401, 1.0033413780031858E-4, 3.528138241724989E-8, 1.1764118193520792E-8
433501, 0.059146697000000005, 8.98329051960398E-5, 3.152983101620886E-8, 1.0511808297149433E-8
435001, 0.059084731, 8.958393498299054E-5, 3.1384013097035836E-8, 1.0461801712619817E-8
436501, 0.060589431000000006, 9.17073728882544E-5, 3.206841781911607E-8, 1.0688529855997783E-8
438001, 0.059321685000000006, 8.963465008094855E-5, 3.1285775506870733E-8, 1.0426295078808481E-8
439501, 0.05897779, 8.896282409134298E-5, 3.099417155507189E-8, 1.0327756190256228E-8
441001, 0.05975116900000001, 8.997598698534591E-5, 3.128969316025843E-8, 1.0424862016499096E-8
442501, 0.059988314, 9.017985399129045E-5, 3.130330167351887E-8, 1.0428033857629526E-8
444001, 0.06289420100000001, 9.438840126506073E-5, 3.2704527923335117E-8, 1.089340504767078E-8
445501, 0.060261876000000006, 9.028556202718631E-5, 3.122618150460479E-8, 1.0399640680770974E-8
447001, 0.057024449000000005, 8.529171562400951E-5, 2.9445667860450178E-8, 9.805387339786736E-9
448501, 0.057975742000000004, 8.656943992575136E-5, 2.9832922449574186E-8, 9.933064083880565E-9
450001, 0.057967486000000006, 8.641273010642037E-5, 2.9725432360960733E-8, 9.896005146043278E-9
451501, 0.062396768000000005, 9.286086752208831E-5, 3.188636882905833E-8, 1.0614053959527162E-8
453001, 0.059340419000000005, 8.816597775353056E-5, 3.022023426279907E-8, 1.005816473577961E-8
454501, 0.06098999200000001, 9.0467201233984E-5, 3.095387331343349E-8, 1.0301033683141705E-8
456001, 0.060960606, 9.027476739359918E-5, 3.083328748718751E-8, 1.0259606946639198E-8
457501, 0.061373721000000006, 9.073742091513667E-5, 3.093656118274208E-8, 1.029267373032069E-8
459001, 0.05880926400000001, 8.680383811925572E-5, 2.954331423455242E-8, 9.827902834616492E-9
460501, 0.059735831, 8.802775394408876E-5, 2.990729235188414E-8, 9.94773938913265E-9
462001, 0.05951664, 8.75622570075298E-5, 2.969710446442095E-8, 9.876595391921431E-9
463501, 0.060339963, 8.862978622727993E-5, 3.0006754356279805E-8, 9.978338231824084E-9
465001, 0.060542322, 8.878347311388927E-5, 3.000655068926758E-8, 9.97703516295748E-9
466501, 0.062164293, 9.101536377134135E-5, 3.070758935849257E-8, 1.020886751633296E-8
468001, 0.061566001, 8.999482867458776E-5, 3.031084682131169E-8, 1.0075729847314806E-8
469501, 0.063198681, 9.223372604178875E-5, 3.1011457905618645E-8, 1.0307359262356643E-8
471001, 0.063844922, 9.302837741274971E-5, 3.1224981544235815E-8, 1.0377061441092037E-8
472501, 0.06359587600000001, 9.251828801996675E-5, 3.100066643099698E-8, 1.0301260676403205E-8
474001, 0.060183230000000004, 8.741498017608854E-5, 2.9240740886997854E-8, 9.715273903480747E-9
475501, 0.062341004000000005, 9.04061708256061E-5, 3.018992293354252E-8, 1.002942857930431E-8
477001, 0.062360359000000004, 9.029193534888226E-5, 3.0100703834063093E-8, 9.998584542236071E-9
478501, 0.064383272, 9.307469445119528E-5, 3.097600397416348E-8, 1.0288098825229281E-8
480001, 0.06655906, 9.606962794754413E-5, 3.191892629813808E-8, 1.0600004487791887E-8
481501, 0.065592127, 9.452639984793427E-5, 3.135349584902603E-8, 1.04109883300891E-8
483001, 0.064602963, 9.295621297740735E-5, 3.0781107691737815E-8, 1.0219711131246866E-8
484501, 0.06582310000000001, 9.456512327947144E-5, 3.126166108347236E-8, 1.0378031527486797E-8
486001, 0.065715779, 9.426513177873833E-5, 3.111068863239533E-8, 1.0326693566051315E-8
487501, 0.08090102, 1.1586872865426253E-4, 3.817723871793267E-8, 1.2670830453643924E-8
489001, 0.06496357900000001, 9.289986215685403E-5, 3.0558729390346814E-8, 1.0141096800759252E-8
490501, 0.066304101, 9.467175812940072E-5, 3.1090293921781083E-8, 1.0316293769728719E-8
492001, 0.065073986, 9.27736015923317E-5, 3.0416914862185426E-8, 1.0091679264387711E-8
493501, 0.067413531, 9.596283214367462E-5, 3.1411042198910894E-8, 1.0420299298007412E-8
495001, 0.070767156, 1.0058395409109258E-4, 3.286992466790776E-8, 1.0903006984380852E-8
496501, 0.076750591, 1.0892351922479684E-4, 3.553730925447857E-8, 1.1786422948680058E-8
498001, 0.069527824, 9.852433906304787E-5, 3.209234294143383E-8, 1.0642630033190613E-8
499501, 0.070441446, 9.966899553017724E-5, 3.2412693665369326E-8, 1.0747634479036488E-8
501001, 0.069102887, 9.762856266636543E-5, 3.169795222510991E-8, 1.050943462251705E-8
502501, 0.070873145, 9.998002473315929E-5, 3.240924581479149E-8, 1.0744039935316843E-8
504001, 0.072730035, 1.02446729244397E-4, 3.315562736369169E-8, 1.0990226435392867E-8
505501, 0.06976086100000001, 9.811848244786936E-5, 3.1704106891893484E-8, 1.0507896176378371E-8
507001, 0.06942943900000001, 9.750777536476127E-5, 3.145658453569709E-8, 1.0424682377125282E-8
508501, 0.07103211300000001, 9.961135050834124E-5, 3.2084170840002394E-8, 1.0631468500559652E-8
510001, 0.06884583600000001, 9.640335850600835E-5, 3.100172603949284E-8, 1.0271636381403025E-8
511501, 0.06903150300000001, 9.652150515839025E-5, 3.099071141362527E-8, 1.0266839873238514E-8
513001, 0.08011514700000001, 1.1185503242726606E-4, 3.58573969350067E-8, 1.1877789772524736E-8
514501, 0.066920136, 9.329614591055811E-5, 2.986102513443855E-8, 9.89038900353565E-9
516001, 0.067361764, 9.377523903565518E-5, 2.996739314064696E-8, 9.92452114770526E-9
517501, 0.071545335, 9.94547946154049E-5, 3.1732790992319476E-8, 1.0508021513844377E-8
519001, 0.067852173, 9.418454919219418E-5, 3.00044689275527E-8, 9.934610882328703E-9
520501, 0.06750004300000001, 9.356065754657752E-5, 2.975947345812435E-8, 9.85241152118315E-9
522001, 0.06850827300000001, 9.482161592867452E-5, 3.011389814436519E-8, 9.968660567017918E-9
523501, 0.068712085, 9.496736086619626E-5, 3.0113662669936045E-8, 9.967496456382808E-9
525001, 0.070713125, 9.75932913659941E-5, 3.089873448910892E-8, 1.0226241020417894E-8
526501, 0.073115708, 1.0076532026295133E-4, 3.185409346796268E-8, 1.054128486398953E-8
528001, 0.068668123, 9.450130456297068E-5, 2.982821768028704E-8, 9.869808249225563E-9
529501, 0.06886497100000001, 9.463787424569662E-5, 2.9825773240301436E-8, 9.867937224019686E-9
531001, 0.06865141100000001, 9.421104005832684E-5, 2.9646105742544958E-8, 9.807441285548453E-9
532501, 0.073978736, 1.013786941578057E-4, 3.18532347379493E-8, 1.0536470222685367E-8
534001, 0.073947156, 1.0119299283362695E-4, 3.174681400900017E-8, 1.050014820135526E-8
535501, 0.074878282, 1.023235804543871E-4, 3.205310796686076E-8, 1.0600326606627908E-8
537001, 0.07191913600000001, 9.814245423926623E-5, 3.069713795442852E-8, 1.0150815728266525E-8
538501, 0.07028582400000001, 9.577992301068055E-5, 2.9913266599305334E-8, 9.890562589741235E-9
540001, 0.07013799700000001, 9.544563619715037E-5, 2.9764297962848123E-8, 9.840270362384267E-9
541501, 0.069484392, 9.442513843868638E-5, 2.9402158680009397E-8, 9.71952350575665E-9
543001, 0.071475484, 9.699666228695643E-5, 3.01579765758329E-8, 9.968331279826316E-9
544501, 0.071134024, 9.640022249468206E-5, 2.9928094063479606E-8, 9.89131343304186E-9
546001, 0.070955299, 9.602584011224632E-5, 2.976778607741451E-8, 9.837306766519857E-9
547501, 0.071682221, 9.687662372102308E-5, 2.998724613210983E-8, 9.908802478491485E-9
549001, 0.072082743, 9.728474322455381E-5, 3.006929586250904E-8, 9.934885959898422E-9
550501, 0.072089886, 9.716173976933158E-5, 2.9987239524127314E-8, 9.906751963538199E-9
552001, 0.071658678, 9.644925103812159E-5, 2.972381116460103E-8, 9.818713745289966E-9
553501, 0.072747068, 9.77814086052231E-5, 3.009040861095547E-8, 9.938792535117762E-9
555001, 0.07381594000000001, 9.908394093985878E-5, 3.044689112445518E-8, 1.0055508986188838E-8
556501, 0.07674968, 1.028829951118438E-4, 3.156842268653139E-8, 1.042484677768788E-8
558001, 0.07397334600000001, 9.902794681664097E-5, 3.034159215476068E-8, 1.0018691078342285E-8
559501, 0.07221334700000001, 9.654216657869112E-5, 2.9537289307584455E-8, 9.752123783405988E-9
561001, 0.07510196100000001, 1.0026964085447264E-4, 3.063357953381681E-8, 1.0113055518492268E-8
562501, 0.072957302, 9.727631619886848E-5, 2.9676438106196734E-8, 9.796086703266052E-9
564001, 0.073595107, 9.799614780292944E-5, 2.9853255792179585E-8, 9.853462683798094E-9
565501, 0.07497871, 9.970599585359632E-5, 3.033078666038719E-8, 1.0010074291975384E-8
567001, 0.074604399, 9.907692603839101E-5, 3.009651952594923E-8, 9.931765979536411E-9
568501, 0.074681342, 9.90481793551021E-5, 3.0045071651273245E-8, 9.913799846796985E-9
570001, 0.074313473, 9.843051321186191E-5, 2.981543339970483E-8, 9.837049382792327E-9
571501, 0.07507588300000001, 9.9309764381394E-5, 3.0039284536384924E-8, 9.909922405624209E-9
573001, 0.07682045200000001, 1.0148437191223008E-4, 3.065382505583295E-8, 1.0111658870641127E-8
574501, 0.075756328, 9.994786493419918E-5, 3.0147306028232287E-8, 9.943595090905615E-9
576001, 0.07680495300000001, 1.0119932342931254E-4, 3.048201550611872E-8, 1.005300521793361E-8
577501, 0.08010565900000001, 1.0541121696475516E-4, 3.170630056537029E-8, 1.045575086560799E-8
579001, 0.076179019, 1.0011420864158197E-4, 3.007105894424438E-8, 9.915529727443343E-9
580501, 0.075504055, 9.90988900547464E-5, 2.972471005140564E-8, 9.800370374601385E-9
582001, 0.075314298, 9.872236867872109E-5, 2.957071357839933E-8, 9.748649290474263E-9
583501, 0.07550153000000001, 9.884050374531066E-5, 2.9565154178030314E-8, 9.745871646361144E-9
585001, 0.076398862, 9.988691158924426E-5, 2.983694095276324E-8, 9.834512744887565E-9
586501, 0.07748126000000001, 1.0117245677939476E-4, 3.017936241159258E-8, 9.946418811152648E-9
588001, 0.07705771700000001, 1.0049098557411162E-4, 2.993494468397758E-8, 9.86491586391894E-9
589501, 0.07667191300000001, 9.986056666744384E-5, 2.9706432391257618E-8, 9.788672129578593E-9
591001, 0.077197188, 1.0041703018822553E-4, 2.983118341687382E-8, 9.82883939077735E-9
592501, 0.080177304, 1.041614231424742E-4, 3.090140055953181E-8, 1.0180485860241374E-8
594001, 0.07896317800000001, 1.0245449825994016E-4, 3.035372136460005E-8, 9.999101628967286E-9
595501, 0.080848211, 1.0476812384598572E-4, 3.099711178370381E-8, 1.0210078442203134E-8
597001, 0.081269241, 1.0518133396382885E-4, 3.107730690668848E-8, 1.0235525562317113E-8
598501, 0.078197212, 1.0107850946435293E-4, 2.982480772518295E-8, 9.822079730153897E-9
600001, 0.079869807, 1.0311139153247639E-4, 3.038372850979112E-8, 1.000520546881237E-8
601501, 0.080706926, 1.0406211038940967E-4, 3.0622744469207946E-8, 1.0082966109222644E-8
603001, 0.086672077, 1.116143894392082E-4, 3.280123464355265E-8, 1.0799253829528769E-8
604501, 0.084709248, 1.0895127439578376E-4, 3.197586425794531E-8, 1.0526532107772502E-8
606001, 0.08532239700000001, 1.0960399327231681E-4, 3.2124603312176534E-8, 1.0574513087643085E-8
607501, 0.081446983, 1.0449644190525091E-4, 3.0586920627132383E-8, 1.0067416743362446E-8
609001, 0.080629982, 1.0332075236307093E-4, 3.0202723078218527E-8, 9.94004117314062E-9
610501, 0.085001846, 1.0878904582712269E-4, 3.175919016687537E-8, 1.0451326146270932E-8
612001, 0.08198433000000001, 1.0479843228724933E-4, 3.055386575158183E-8, 1.0053751605289327E-8
613501, 0.085395734, 1.0902561327571486E-4, 3.174449745354608E-8, 1.0444569652783608E-8
615001, 0.08355543600000001, 1.0654591386424928E-4, 3.09818007936851E-8, 1.0192693514481852E-8
616501, 0.081792721, 1.0417122311739803E-4, 3.0251642423024986E-8, 9.951569604260877E-9
618001, 0.08247676300000001, 1.0491486321773571E-4, 3.04278270686842E-8, 1.0008615096572974E-8
619501, 0.08361336500000001, 1.0623183809200734E-4, 3.076966193066535E-8, 1.0120134818210014E-8
621001, 0.084003715, 1.0659880669388285E-4, 3.083584510573682E-8, 1.0140983044203246E-8
622501, 0.08729202800000001, 1.1063806117624658E-4, 3.196280768734088E-8, 1.051065673006504E-8
624001, 0.08308826000000001, 1.0518335552410282E-4, 3.034768739124777E-8, 9.978640209258607E-9
625501, 0.082660538, 1.0451634731737847E-4, 3.011635271479353E-8, 9.901684163136688E-9
627001, 0.084165639, 1.0629203167340667E-4, 3.0588612660609425E-8, 1.0056051935522933E-8
628501, 0.085759847, 1.0817602302587773E-4, 3.109083215094193E-8, 1.0220242644467227E-8
630001, 0.08448126, 1.064362985769657E-4, 3.055165196229374E-8, 1.0042105767611823E-8
631501, 0.09060077000000001, 1.1401050448330642E-4, 3.268396464718476E-8, 1.0742024956502043E-8
633001, 0.09065419000000001, 1.1394248418598993E-4, 3.262284269806784E-8, 1.0720984232651721E-8
634501, 0.087040116, 1.0927059444539593E-4, 3.124546519528361E-8, 1.0267421206725786E-8
636001, 0.08846506700000001, 1.1092844153695024E-4, 3.16792931747399E-8, 1.0409059543747266E-8
637501, 0.095686382, 1.1984217947507622E-4, 3.418160549410642E-8, 1.1230269811578668E-8
639001, 0.091087532, 1.1394838288383927E-4, 3.245954376102694E-8, 1.0663553794203921E-8
640501, 0.08901420600000001, 1.1122423215676173E-4, 3.1643640380157346E-8, 1.0394603053932671E-8
642001, 0.08472420600000001, 1.0574008501249626E-4, 3.004559057300334E-8, 9.86879722894844E-9
643501, 0.085685287, 1.0681485189635703E-4, 3.031294130859409E-8, 9.955742760168261E-9
645001, 0.08693541, 1.0824716043983498E-4, 3.068100416924119E-8, 1.007574945248702E-8
646501, 0.088669591, 1.102783107006291E-4, 3.121771069403439E-8, 1.0251115759579362E-8
648001, 0.086111636, 1.069729573201242E-4, 3.024433930613565E-8, 9.930624902657674E-9
649501, 0.089233568, 1.1072312804010825E-4, 3.126575033651426E-8, 1.0265114919165507E-8
651001, 0.09620055500000001, 1.192303310313429E-4, 3.362628733337643E-8, 1.1039170889198686E-8
652501, 0.08760569700000001, 1.0845304709859088E-4, 3.0548988474888645E-8, 1.0028062696999327E-8
654001, 0.089248325, 1.1035979063233677E-4, 3.1047746942590036E-8, 1.0190912136704853E-8
655501, 0.087692619, 1.0831194669330483E-4, 3.043413505307407E-8, 9.988649721929409E-9
657001, 0.088660994, 1.0938293710233835E-4, 3.0697343285094264E-8, 1.0074176498163426E-8
658501, 0.088927304, 1.0958646217369869E-4, 3.071679842923963E-8, 1.007970326800396E-8
660001, 0.089178754, 1.0977137477529042E-4, 3.073103537372998E-8, 1.0083518918394427E-8
661501, 0.08849090600000001, 1.0880112577098554E-4, 3.0422278507075866E-8, 9.981363642119036E-9
663001, 0.090427276, 1.1105608431435567E-4, 3.101502754977922E-8, 1.0174981223014028E-8
664501, 0.090300347, 1.1077495946144655E-4, 3.089897553994682E-8, 1.0136054096745912E-8
666001, 0.08865600500000001, 1.0863523712941435E-4, 3.02654446596763E-8, 9.92739679406566E-9
667501, 0.08970878800000001, 1.0980169109725313E-4, 3.055346167160487E-8, 1.0021028914493409E-8
669001, 0.08946439, 1.0937972361201687E-4, 3.039936072610512E-8, 9.969652076984033E-9
670501, 0.09113450000000001, 1.1129690828838701E-4, 3.0894996066066285E-8, 1.0131352876357904E-8
672001, 0.089839002, 1.095922792149352E-4, 3.0385304419341655E-8, 9.963380653376797E-9
673501, 0.09026233600000001, 1.099860097957293E-4, 3.0457961701680245E-8, 9.986375394054952E-9
675001, 0.09053538800000001, 1.1019608339570741E-4, 3.047968464724724E-8, 9.99266956959007E-9
676501, 0.09413109600000001, 1.1444554559568378E-4, 3.1617336609190105E-8, 1.0364788210030171E-8
678001, 0.091992799, 1.1172199078187012E-4, 3.0828208427335265E-8, 1.0105262825359648E-8
679501, 0.091600444, 1.1112263438025331E-4, 3.062644080709617E-8, 1.003829879393316E-8
681001, 0.09122654300000001, 1.1054709713899896E-4, 3.0431745675528627E-8, 9.97366558763206E-9
682501, 0.09768072000000001, 1.1823803568858445E-4, 3.2510480567622E-8, 1.0654075188634116E-8
684001, 0.09484167900000001, 1.1467555889796345E-4, 3.1493783791352354E-8, 1.0320048188481701E-8
685501, 0.100526603, 1.2141629065523097E-4, 3.330579908578348E-8, 1.0912929266643601E-8
687001, 0.09554330300000001, 1.1527139964412647E-4, 3.15830819591975E-8, 1.034762476974096E-8
688501, 0.091953726, 1.108197188504376E-4, 3.0327816700279135E-8, 9.93555371796026E-9
690001, 0.094001944, 1.131649601980424E-4, 3.0933449492205853E-8, 1.0133142000780074E-8
691501, 0.10164284600000001, 1.2223073141810566E-4, 3.337260981847812E-8, 1.0931276417182837E-8
693001, 0.101131357, 1.2148394991532579E-4, 3.313013082063252E-8, 1.085097760329325E-8
694501, 0.10172223500000001, 1.2206171174828987E-4, 3.3249053576673996E-8, 1.0889052611372462E-8
696001, 0.10993261300000001, 1.3177153926130955E-4, 3.585239145955252E-8, 1.174070324395223E-8
697501, 0.09442842400000001, 1.1306555636566676E-4, 3.07273143031821E-8, 1.0061571960395933E-8
699001, 0.095552391, 1.1428853356340854E-4, 3.1023857106406196E-8, 1.0157863206354273E-8
700501, 0.098067845, 1.1717157081612818E-4, 3.17698610598479E-8, 1.040129221407883E-8
702001, 0.095120802, 1.1352895437688324E-4, 3.0746855633509375E-8, 1.0065565604862334E-8
703501, 0.099324831, 1.1842011410872133E-4, 3.203477101192731E-8, 1.0486357780718958E-8
705001, 0.10039756200000001, 1.195716714841038E-4, 3.230930327696329E-8, 1.0575387534728205E-8
706501, 0.10026342, 1.1928507938726017E-4, 3.219508840473183E-8, 1.0537171520283404E-8
708001, 0.101142909, 1.2020388512860847E-4, 3.2406137106099016E-8, 1.0605410907031664E-8
709501, 0.101014408, 1.199241964109699E-4, 3.2294003801040907E-8, 1.0567883378646734E-8
711001, 0.09558796800000001, 1.1336216297122605E-4, 3.049232650544758E-8, 9.977520847835523E-9
712501, 0.095764338, 1.1345171667207297E-4, 3.048189169481999E-8, 9.973326517342952E-9
714001, 0.095695599, 1.1325113291553526E-4, 3.039364905506223E-8, 9.943678696634129E-9
715501, 0.099285938, 1.1737689602031083E-4, 3.1465409637166915E-8, 1.0293517826664623E-8
717001, 0.11633834900000001, 1.3739249669078872E-4, 3.67896194536606E-8, 1.2034332185351208E-8
718501, 0.096252483, 1.135529060682829E-4, 3.0371977528802846E-8, 9.934273535993627E-9
720001, 0.09589299000000001, 1.1301089401566273E-4, 3.0193168151462685E-8, 9.875023766651206E-9
721501, 0.09616289500000001, 1.1321111316553084E-4, 3.021287207031233E-8, 9.88070585022042E-9
723001, 0.09532754900000001, 1.121111939968615E-4, 2.988598115459151E-8, 9.77304833274299E-9
724501, 0.097006115, 1.139671314529006E-4, 3.034692951782249E-8, 9.92302140901077E-9
726001, 0.09733894900000001, 1.142399602358028E-4, 3.038580772010858E-8, 9.934972647697334E-9
727501, 0.098709327, 1.1572878498933726E-4, 3.074770740477464E-8, 1.0052531022384735E-8
729001, 0.096926225, 1.1352126880646449E-4, 3.012785296971369E-8, 9.849126850790772E-9
730501, 0.09869733500000001, 1.1547687396412063E-4, 3.061304702291154E-8, 1.0006980299382123E-8
732001, 0.09964982, 1.1647177160035459E-4, 3.084280036202509E-8, 1.0081317680068848E-8
733501, 0.09792305300000001, 1.1433642006972707E-4, 3.0244072985516964E-8, 9.88486764989727E-9
735001, 0.09760974700000001, 1.1385424353490338E-4, 3.008350649508626E-8, 9.831645101205623E-9
736501, 0.09805804700000001, 1.1426061803449939E-4, 3.015784640006976E-8, 9.85519655537072E-9
738001, 0.102270202, 1.1904759839659704E-4, 3.1387005940086465E-8, 1.025609782688696E-8
739501, 0.10422129000000001, 1.2119565817448623E-4, 3.191852220657714E-8, 1.0428993859982595E-8
741001, 0.11211781800000001, 1.302462535769949E-4, 3.426481425877673E-8, 1.1194777335314123E-8
742501, 0.14104096800000002, 1.6368043046527563E-4, 4.3013847263284354E-8, 1.405215330492236E-8
744001, 0.12943703, 1.500623625583614E-4, 3.939241935522697E-8, 1.2868111879627626E-8
745501, 0.10413228100000001, 1.2060387626903773E-4, 3.1625138710544035E-8, 1.0330046244676786E-8
747001, 0.103134551, 1.1932833766393377E-4, 3.125690765762702E-8, 1.0209008358193878E-8
